day,timestamp,global_ts,VE_real,VEV_4000_plus_K,VEV_4500_plus_K,VEV_5000_plus_K,OLS_all_calls
2,766600,2766600,5227.5,5227.5,5227.5,5231.5,5226.5288980601645
2,766700,2766700,5227.5,5227.5,5227.5,5231.5,5226.5288980601645
2,766800,2766800,5227.5,5227.5,5227.5,5231.5,5226.5288980601645
2,766900,2766900,5226.5,5226.5,5226.5,5231.0,5225.9330417897
2,767000,2767000,5227.5,5227.5,5228.0,5232.0,5227.086569547104
2,767100,2767100,5228.0,5228.0,5228.0,5232.0,5226.962995223853
2,767200,2767200,5227.5,5227.5,5228.0,5232.0,5227.095585224626
2,767300,2767300,5228.5,5228.5,5228.5,5232.5,5227.49292001406
2,767400,2767400,5228.5,5228.5,5228.5,5232.5,5227.49292001406
2,767500,2767500,5229.5,5229.5,5230.0,5233.5,5228.646022784004
2,767600,2767600,5231.5,5231.5,5231.5,5235.0,5230.45507521369
2,767700,2767700,5230.5,5231.0,5231.0,5235.0,5230.255765703087
2,767800,2767800,5230.5,5230.0,5230.0,5234.0,5229.167806383832
2,767900,2767900,5231.5,5231.5,5232.0,5235.5,5230.821941422515
2,768000,2768000,5230.5,5230.5,5230.5,5234.5,5229.60190354752
2,768100,2768100,5231.5,5231.5,5231.5,5235.0,5230.45507521369
2,768200,2768200,5234.5,5234.5,5234.0,5238.0,5233.392836840561
2,768300,2768300,5234.5,5233.5,5233.0,5237.0,5232.382908713241
2,768400,2768400,5234.5,5233.0,5233.0,5237.0,5232.324693435899
2,768500,2768500,5232.5,5232.5,5232.0,5236.0,5231.332924785272
2,768600,2768600,5233.5,5233.5,5233.5,5237.0,5232.477011877694
2,768700,2768700,5234.5,5234.5,5234.5,5238.0,5233.533931073823
2,768800,2768800,5234.0,5234.0,5234.0,5238.0,5233.334621563219
2,768900,2768900,5235.0,5235.0,5235.0,5239.0,5234.6133861605895
2,769000,2769000,5235.0,5235.0,5235.0,5238.5,5234.149817838103
2,769100,2769100,5236.0,5234.5,5234.5,5238.0,5233.5249153963005
2,769200,2769200,5234.0,5234.0,5234.0,5238.0,5233.334621563219
2,769300,2769300,5234.0,5234.0,5234.0,5238.0,5233.334621563219
2,769400,2769400,5233.5,5234.0,5234.0,5237.5,5233.139889710783
2,769500,2769500,5234.5,5234.5,5234.5,5238.0,5233.5249153963005
2,769600,2769600,5234.5,5234.5,5235.0,5238.0,5233.628034238276
2,769700,2769700,5235.5,5240.5,5239.0,5240.0,5236.665539609819
2,769800,2769800,5235.5,5235.5,5235.0,5239.0,5234.671601437931
2,769900,2769900,5235.5,5235.5,5235.5,5239.0,5234.583915001792
2,770000,2770000,5237.5,5237.5,5237.0,5241.0,5236.856535753964
2,770100,2770100,5237.0,5237.0,5237.0,5240.5,5236.287761085328
2,770200,2770200,5238.0,5238.0,5238.0,5241.5,5237.384736082106
2,770300,2770300,5238.0,5238.0,5238.0,5241.5,5237.375720404584
2,770400,2770400,5236.5,5236.5,5236.0,5240.0,5235.721585365901
2,770500,2770500,5236.5,5236.5,5237.0,5240.0,5235.765977485501
2,770600,2770600,5235.5,5235.5,5236.0,5239.5,5235.141586488731
2,770700,2770700,5235.5,5235.5,5235.5,5239.0,5234.583915001792
2,770800,2770800,5234.5,5234.5,5234.0,5238.0,5233.430812231847
2,770900,2770900,5233.5,5234.0,5234.0,5237.5,5233.139889710783
2,771000,2771000,5233.5,5233.5,5233.5,5237.0,5232.477011877694
2,771100,2771100,5233.5,5233.5,5233.5,5237.5,5232.987571268988
2,771200,2771200,5232.5,5232.5,5232.5,5236.5,5231.890596272211
2,771300,2771300,5231.5,5231.5,5231.5,5235.5,5230.823240897119
2,771400,2771400,5231.0,5231.0,5231.0,5235.0,5230.293741094373
2,771500,2771500,5232.5,5232.5,5232.5,5236.0,5231.505059141659
2,771600,2771600,5229.5,5231.0,5231.0,5235.0,5230.293741094373
2,771700,2771700,5232.5,5232.5,5233.0,5236.5,5232.062730628599
2,771800,2771800,5234.0,5234.0,5234.0,5238.0,5233.603458033269
2,771900,2771900,5233.5,5233.5,5233.5,5237.0,5232.51498726898
2,772000,2772000,5234.5,5234.5,5234.5,5238.0,5233.5249153963005
2,772100,2772100,5233.5,5233.5,5233.5,5237.0,5232.51498726898
2,772200,2772200,5232.5,5232.5,5233.0,5237.0,5232.4308963120275
2,772300,2772300,5231.5,5231.5,5231.5,5235.5,5230.823240897119
2,772400,2772400,5232.5,5232.5,5232.5,5236.0,5231.505059141659
2,772500,2772500,5232.5,5232.5,5232.0,5236.0,5231.410955977206
2,772600,2772600,5233.0,5233.0,5233.0,5237.0,5232.324693435899
2,772700,2772700,5232.5,5232.5,5233.0,5236.5,5232.062730628599
2,772800,2772800,5232.5,5233.0,5233.0,5237.0,5232.489111589369
2,772900,2772900,5232.5,5232.5,5232.5,5236.0,5231.505059141659
2,773000,2773000,5233.5,5233.5,5233.0,5237.0,5232.382908713241
2,773100,2773100,5232.5,5232.5,5232.0,5236.0,5231.410955977206
2,773200,2773200,5233.5,5233.0,5233.0,5237.0,5232.324693435899
2,773300,2773300,5232.5,5232.5,5232.0,5236.0,5231.410955977206
2,773400,2773400,5232.5,5232.5,5232.5,5236.0,5231.505059141659
2,773500,2773500,5232.5,5232.5,5233.0,5236.5,5232.07174630612
2,773600,2773600,5232.0,5233.5,5233.0,5237.0,5232.382908713241
2,773700,2773700,5235.5,5235.5,5236.0,5239.0,5234.678018166245
2,773800,2773800,5236.5,5236.5,5236.5,5240.0,5235.671874321048
2,773900,2773900,5234.5,5235.0,5235.0,5238.5,5234.149817838103
2,774000,2774000,5233.5,5234.0,5234.0,5237.5,5233.139889710783
2,774100,2774100,5233.5,5233.5,5233.0,5237.0,5232.460939905175
2,774200,2774200,5232.5,5237.5,5236.0,5237.5,5234.088227463457
2,774300,2774300,5232.5,5232.5,5232.0,5236.0,5231.410955977206
2,774400,2774400,5233.5,5233.5,5233.0,5237.0,5232.382908713241
2,774500,2774500,5233.0,5233.0,5233.0,5237.0,5232.402724627834
2,774600,2774600,5232.5,5232.5,5232.5,5236.0,5231.505059141659
2,774700,2774700,5234.5,5234.5,5234.0,5238.0,5233.508843423782
2,774800,2774800,5233.5,5234.0,5234.0,5237.5,5233.139889710783
2,774900,2774900,5235.5,5235.5,5235.0,5239.0,5234.680617115452
2,775000,2775000,5234.5,5234.5,5235.0,5238.0,5233.628034238276
2,775100,2775100,5235.5,5235.5,5235.5,5239.0,5234.583915001792
2,775200,2775200,5237.5,5237.5,5237.0,5241.0,5236.856535753964
2,775300,2775300,5238.5,5238.5,5238.0,5242.0,5237.915535359455
2,775400,2775400,5239.5,5239.5,5240.0,5243.0,5239.229676398903
2,775500,2775500,5239.5,5239.5,5240.0,5243.0,5239.229676398903
2,775600,2775600,5240.5,5240.5,5240.5,5244.0,5240.107525970485
2,775700,2775700,5240.0,5240.0,5240.0,5243.5,5239.760475676252
2,775800,2775800,5240.0,5240.0,5240.0,5243.0,5239.296907353766
2,775900,2775900,5240.5,5240.5,5240.0,5244.0,5240.0134228060315
2,776000,2776000,5242.0,5242.5,5242.0,5245.0,5241.377059295112
2,776100,2776100,5243.5,5243.5,5243.0,5246.5,5242.897546813728
2,776200,2776200,5243.5,5243.5,5243.0,5247.0,5243.361115136214
2,776300,2776300,5243.5,5242.0,5242.0,5245.0,5241.2787882171215
2,776400,2776400,5240.5,5240.5,5240.0,5244.0,5240.108825445089
2,776500,2776500,5239.5,5239.5,5240.0,5243.0,5239.238692076425
2,776600,2776600,5238.5,5238.5,5238.5,5242.0,5238.0096385239085
2,776700,2776700,5240.0,5240.0,5240.0,5243.5,5239.760475676252
2,776800,2776800,5238.5,5238.5,5238.0,5242.0,5237.915535359455
2,776900,2776900,5237.5,5237.5,5237.5,5241.0,5236.950638918417
2,777000,2777000,5238.0,5238.0,5238.0,5241.5,5237.393751759628
2,777100,2777100,5238.5,5238.5,5238.5,5242.0,5238.0096385239085
2,777200,2777200,5237.0,5238.5,5239.0,5242.0,5238.103741688362
2,777300,2777300,5237.0,5237.0,5237.0,5240.5,5236.334752154136
2,777400,2777400,5237.0,5238.5,5238.5,5242.0,5238.0096385239085
2,777500,2777500,5240.5,5239.5,5239.0,5242.5,5238.501950964938
2,777600,2777600,5239.5,5239.5,5239.5,5243.0,5239.097597843163
2,777700,2777700,5239.5,5239.5,5239.0,5242.5,5238.501950964938
2,777800,2777800,5239.5,5239.5,5239.5,5243.0,5239.097597843163
2,777900,2777900,5240.5,5240.5,5241.0,5244.0,5240.21064481246
2,778000,2778000,5243.5,5243.5,5243.5,5247.0,5243.455218300667
2,778100,2778100,5244.5,5244.5,5244.5,5248.0,5244.514217906158
2,778200,2778200,5243.5,5243.5,5244.0,5247.0,5243.453918826063
2,778300,2778300,5243.5,5243.5,5243.5,5247.0,5243.455218300667
2,778400,2778400,5243.5,5243.5,5244.0,5247.0,5243.453918826063
2,778500,2778500,5244.5,5244.5,5245.0,5248.0,5244.608321070611
2,778600,2778600,5244.0,5245.5,5245.5,5249.0,5245.640152616699
2,778700,2778700,5244.0,5244.0,5244.0,5247.0,5243.425747141869
2,778800,2778800,5242.0,5243.5,5244.0,5247.0,5243.367531864527
2,778900,2778900,5244.0,5244.0,5244.0,5247.0,5243.425747141869
2,779000,2779000,5243.5,5243.5,5244.0,5247.0,5243.453918826063
2,779100,2779100,5243.5,5243.5,5244.0,5247.0,5243.549321465121
2,779200,2779200,5243.5,5238.0,5239.5,5245.0,5240.380525567409
2,779300,2779300,5245.5,5245.5,5245.0,5248.0,5244.609897129752
2,779400,2779400,5246.0,5246.5,5246.0,5249.0,5245.8597020133575
2,779500,2779500,5244.5,5244.5,5245.0,5248.0,5244.646296461897
2,779600,2779600,5243.0,5243.0,5243.0,5246.0,5242.3757632138995
2,779700,2779700,5242.0,5248.5,5247.0,5247.5,5245.073274586207
2,779800,2779800,5242.5,5242.5,5242.0,5245.0,5241.415034686398
2,779900,2779900,5242.5,5242.5,5243.0,5246.0,5242.481966090028
2,780000,2780000,5242.5,5242.5,5243.0,5246.0,5242.3955791284925
2,780100,2780100,5241.5,5241.5,5242.0,5245.0,5241.260628740429
2,780200,2780200,5240.5,5240.5,5240.5,5244.0,5240.185557162419
2,780300,2780300,5240.0,5240.0,5240.0,5243.0,5239.296907353766
2,780400,2780400,5238.5,5238.5,5238.5,5242.0,5238.0096385239085
2,780500,2780500,5238.0,5238.0,5238.0,5241.5,5237.393751759628
2,780600,2780600,5237.5,5237.5,5237.5,5241.0,5236.959654595939
2,780700,2780700,5238.5,5238.5,5238.5,5242.0,5238.0096385239085
2,780800,2780800,5239.5,5239.5,5240.0,5243.0,5239.238692076425
2,780900,2780900,5239.5,5239.5,5239.0,5243.0,5239.00349467871
2,781000,2781000,5240.5,5240.5,5240.0,5244.0,5240.091453997966
2,781100,2781100,5238.5,5238.5,5239.0,5242.0,5238.103741688362
2,781200,2781200,5237.5,5237.5,5238.0,5241.0,5237.053757760393
2,781300,2781300,5238.5,5238.5,5238.5,5242.0,5238.0096385239085
2,781400,2781400,5238.0,5238.0,5238.0,5241.5,5237.393751759628
2,781500,2781500,5237.5,5237.5,5238.0,5241.0,5237.053757760393
2,781600,2781600,5235.5,5235.5,5236.0,5239.5,5235.1506021662535
2,781700,2781700,5234.5,5234.5,5234.5,5238.0,5233.611962265757
2,781800,2781800,5235.5,5235.5,5236.0,5239.0,5234.687033843767
2,781900,2781900,5236.5,5235.0,5235.0,5239.0,5234.622401838111
2,782000,2782000,5236.5,5236.5,5236.0,5240.0,5235.768576434708
2,782100,2782100,5236.5,5236.0,5236.0,5240.0,5235.672385766081
2,782200,2782200,5235.5,5235.5,5235.0,5239.0,5234.680617115452
2,782300,2782300,5236.0,5236.0,5236.0,5240.0,5235.672385766081
2,782400,2782400,5236.5,5236.5,5236.5,5240.0,5235.871695276684
2,782500,2782500,5236.0,5237.5,5237.0,5241.0,5236.856535753964
2,782600,2782600,5236.5,5236.5,5236.0,5240.0,5235.730601043422
2,782700,2782700,5236.5,5236.5,5237.0,5240.0,5235.774993163022
2,782800,2782800,5236.5,5238.0,5238.0,5241.5,5237.393751759628
2,782900,2782900,5236.0,5237.5,5237.0,5241.0,5236.856535753964
2,783000,2783000,5238.5,5238.5,5238.0,5242.0,5237.915535359455
2,783100,2783100,5237.5,5237.5,5237.5,5241.0,5236.959654595939
2,783200,2783200,5237.5,5237.5,5238.0,5241.0,5236.862952482279
2,783300,2783300,5240.5,5240.5,5240.0,5244.0,5240.091453997966
2,783400,2783400,5240.5,5240.5,5241.0,5244.0,5240.288676004395
2,783500,2783500,5240.5,5240.5,5241.0,5244.0,5240.288676004395
2,783600,2783600,5241.5,5241.5,5241.0,5244.0,5240.327075367143
2,783700,2783700,5241.5,5241.5,5242.0,5245.0,5241.260628740429
2,783800,2783800,5242.5,5242.5,5242.5,5246.0,5242.292460286518
2,783900,2783900,5243.0,5243.5,5243.0,5246.0,5242.433978491242
2,784000,2784000,5243.5,5243.5,5243.0,5247.0,5243.361115136214
2,784100,2784100,5242.5,5242.5,5242.5,5246.0,5242.387862925575
2,784200,2784200,5242.5,5242.5,5243.0,5246.0,5242.481966090028
2,784300,2784300,5242.5,5242.5,5242.0,5246.0,5242.380146722657
2,784400,2784400,5244.5,5244.5,5244.0,5247.0,5243.483962419211
2,784500,2784500,5244.5,5244.5,5244.0,5247.0,5243.483962419211
2,784600,2784600,5243.5,5243.5,5243.5,5247.0,5243.455218300667
2,784700,2784700,5245.5,5245.5,5246.0,5249.0,5245.725240103631
2,784800,2784800,5244.5,5244.5,5245.0,5248.0,5244.646296461897
2,784900,2784900,5243.5,5243.5,5244.0,5247.0,5243.453918826063
2,785000,2785000,5243.0,5242.5,5243.0,5246.0,5242.308532259037
2,785100,2785100,5242.5,5247.5,5246.5,5247.5,5244.853725189549
2,785200,2785200,5243.0,5243.5,5243.0,5246.0,5242.433978491242
2,785300,2785300,5244.5,5244.5,5245.0,5248.0,5244.608321070611
2,785400,2785400,5244.5,5244.5,5245.0,5248.0,5244.588869214126
2,785500,2785500,5244.5,5244.5,5244.5,5248.0,5244.505202228636
2,785600,2785600,5244.0,5244.5,5244.0,5247.0,5243.483962419211
2,785700,2785700,5243.5,5243.5,5244.0,5247.0,5243.358516187006
2,785800,2785800,5243.5,5243.5,5243.0,5247.0,5243.361115136214
2,785900,2785900,5243.5,5243.5,5244.0,5247.0,5243.453918826063
2,786000,2786000,5244.5,5244.5,5244.0,5247.0,5243.483962419211
2,786100,2786100,5244.5,5244.5,5245.0,5248.0,5244.588869214126
2,786200,2786200,5245.0,5245.0,5245.0,5248.0,5244.55168185241
2,786300,2786300,5244.5,5244.5,5245.0,5248.0,5244.637280784375
2,786400,2786400,5243.5,5243.5,5244.0,5247.0,5243.358516187006
2,786500,2786500,5245.5,5245.5,5245.0,5248.0,5244.609897129752
2,786600,2786600,5246.5,5246.5,5247.0,5250.0,5246.660302343761
2,786700,2786700,5247.5,5247.5,5248.0,5251.0,5247.717221539889
2,786800,2786800,5248.5,5248.5,5248.0,5251.0,5247.709714729211
2,786900,2786900,5248.5,5248.5,5248.0,5251.0,5247.614312090153
2,787000,2787000,5248.0,5247.5,5248.0,5251.0,5247.717221539889
2,787100,2787100,5247.5,5247.5,5248.0,5251.0,5247.708205862367
2,787200,2787200,5248.5,5248.5,5249.0,5252.0,5248.634252424976
2,787300,2787300,5247.0,5248.5,5248.0,5251.0,5247.614312090153
2,787400,2787400,5248.0,5247.5,5248.0,5251.0,5247.717221539889
2,787500,2787500,5247.5,5247.5,5248.0,5251.0,5247.717221539889
2,787600,2787600,5246.5,5246.5,5246.5,5250.0,5246.690136544668
2,787700,2787700,5245.0,5246.5,5246.0,5249.0,5245.668896735243
2,787800,2787800,5244.5,5244.5,5245.0,5248.0,5244.608321070611
2,787900,2787900,5244.5,5244.5,5244.5,5248.0,5244.514217906158
2,788000,2788000,5245.0,5245.0,5245.0,5248.0,5244.55168185241
2,788100,2788100,5244.5,5244.5,5245.0,5248.0,5244.5508938228395
2,788200,2788200,5244.5,5244.5,5244.5,5248.0,5244.505202228636
2,788300,2788300,5245.0,5245.0,5245.0,5248.0,5244.55168185241
2,788400,2788400,5245.5,5245.5,5246.0,5249.0,5245.734255781153
2,788500,2788500,5245.5,5250.5,5249.0,5249.5,5247.249193224718
2,788600,2788600,5244.5,5244.5,5244.0,5247.0,5243.483962419211
2,788700,2788700,5245.0,5245.0,5245.0,5248.0,5244.55168185241
2,788800,2788800,5244.5,5244.5,5245.0,5248.0,5244.646296461897
2,788900,2788900,5244.0,5244.5,5244.0,5247.0,5243.483962419211
2,789000,2789000,5241.5,5241.5,5242.0,5245.0,5241.2986041317145
2,789100,2789100,5241.0,5241.0,5241.0,5244.0,5240.268860089801
2,789200,2789200,5241.5,5241.5,5241.0,5244.5,5240.695241050572
2,789300,2789300,5241.5,5241.5,5241.0,5245.0,5241.072422411522
2,789400,2789400,5242.0,5242.0,5242.0,5245.0,5241.356819409056
2,789500,2789500,5242.5,5242.5,5242.0,5245.5,5241.91657840017
2,789600,2789600,5242.5,5242.5,5242.0,5246.0,5242.284744083599
2,789700,2789700,5240.5,5240.5,5241.0,5244.0,5240.2796603268725
2,789800,2789800,5241.0,5241.5,5241.0,5244.0,5240.327075367143
2,789900,2789900,5240.5,5240.5,5241.0,5244.0,5240.2796603268725
2,790000,2790000,5241.5,5241.5,5241.0,5245.0,5241.063406734001
2,790100,2790100,5241.5,5241.5,5242.0,5245.0,5241.2986041317145
2,790200,2790200,5242.5,5242.5,5242.0,5245.0,5241.453010077684
2,790300,2790300,5242.5,5242.5,5242.0,5245.0,5241.453010077684
2,790400,2790400,5241.5,5241.5,5241.0,5244.5,5240.695241050572
2,790500,2790500,5243.0,5243.5,5243.0,5246.0,5242.4249628137195
2,790600,2790600,5243.5,5243.5,5243.0,5246.0,5242.4249628137195
2,790700,2790700,5242.5,5242.5,5242.5,5246.0,5242.205413417061
2,790800,2790800,5243.5,5243.5,5244.0,5247.0,5243.453918826063
2,790900,2790900,5242.5,5242.5,5243.0,5246.0,5242.308532259037
2,791000,2791000,5243.0,5243.5,5243.0,5246.0,5242.433978491242
2,791100,2791100,5243.5,5243.5,5243.5,5247.0,5243.455218300667
2,791200,2791200,5243.5,5243.5,5243.0,5246.5,5242.897546813728
2,791300,2791300,5244.5,5244.5,5244.0,5247.0,5243.521937810497
2,791400,2791400,5244.0,5244.5,5244.0,5247.0,5243.47494674169
2,791500,2791500,5244.5,5244.5,5244.0,5247.0,5243.521937810497
2,791600,2791600,5244.5,5244.5,5244.5,5248.0,5244.581153011208
2,791700,2791700,5245.5,5245.5,5246.0,5249.0,5245.638853142095
2,791800,2791800,5244.5,5244.5,5245.0,5248.0,5244.588869214126
2,791900,2791900,5244.5,5244.5,5245.0,5248.0,5244.493466575069
2,792000,2792000,5243.5,5243.5,5243.0,5246.5,5242.897546813728
2,792100,2792100,5242.5,5242.5,5243.0,5246.0,5242.308532259037
2,792200,2792200,5243.5,5243.5,5244.0,5247.0,5243.358516187006
2,792300,2792300,5244.5,5244.5,5244.0,5247.0,5243.47494674169
2,792400,2792400,5244.5,5244.5,5244.0,5247.0,5243.47494674169
2,792500,2792500,5243.5,5243.5,5243.0,5246.5,5242.897546813728
2,792600,2792600,5242.5,5242.5,5243.0,5246.0,5242.308532259037
2,792700,2792700,5242.5,5242.5,5242.5,5246.0,5242.205413417061
2,792800,2792800,5243.5,5243.5,5244.0,5247.0,5243.358516187006
2,792900,2792900,5243.5,5243.5,5244.0,5247.0,5243.358516187006
2,793000,2793000,5244.0,5244.0,5244.0,5247.0,5243.416731464347
2,793100,2793100,5244.5,5243.5,5244.0,5247.0,5243.358516187006
2,793200,2793200,5242.5,5242.5,5242.0,5245.0,5241.374978885749
2,793300,2793300,5243.0,5243.0,5243.0,5246.0,5242.3757632138995
2,793400,2793400,5241.0,5242.5,5243.0,5246.0,5242.317547936558
2,793500,2793500,5243.5,5243.5,5243.5,5247.0,5243.35981566161
2,793600,2793600,5243.5,5243.5,5244.0,5247.0,5243.358516187006
2,793700,2793700,5242.5,5242.5,5243.0,5246.0,5242.308532259037
2,793800,2793800,5242.5,5242.5,5243.0,5246.0,5242.308532259037
2,793900,2793900,5242.0,5238.0,5239.5,5245.0,5240.247147537065
2,794000,2794000,5245.5,5245.5,5245.0,5248.0,5244.609897129752
2,794100,2794100,5245.5,5245.5,5245.0,5248.0,5244.609897129752
2,794200,2794200,5245.0,5245.0,5245.0,5248.0,5244.55168185241
2,794300,2794300,5243.5,5243.5,5244.0,5247.0,5243.358516187006
2,794400,2794400,5241.5,5241.5,5242.0,5245.0,5241.336579523001
2,794500,2794500,5240.5,5240.5,5240.0,5244.0,5240.0134228060315
2,794600,2794600,5240.5,5240.5,5241.0,5244.0,5240.201629134938
2,794700,2794700,5240.0,5240.0,5240.0,5243.0,5239.106102075652
2,794800,2794800,5238.5,5238.5,5238.5,5242.0,5238.0096385239085
2,794900,2794900,5237.5,5237.5,5238.0,5241.0,5236.862952482279
2,795000,2795000,5237.5,5237.5,5237.0,5241.0,5236.856535753964
2,795100,2795100,5236.5,5236.5,5236.0,5240.0,5235.806551825995
2,795200,2795200,5236.5,5236.5,5236.5,5240.0,5235.709849712333
2,795300,2795300,5237.5,5237.5,5237.5,5241.0,5236.759833640303
2,795400,2795400,5239.5,5239.5,5239.5,5243.0,5239.13557323445
2,795500,2795500,5241.5,5241.5,5242.0,5245.0,5241.336579523001
2,795600,2795600,5241.5,5241.5,5241.0,5245.0,5241.063406734001
2,795700,2795700,5241.5,5241.5,5241.5,5245.0,5241.157509898454
2,795800,2795800,5240.5,5240.5,5240.0,5244.0,5240.091453997966
2,795900,2795900,5241.0,5241.0,5241.0,5244.0,5240.268860089801
2,796000,2796000,5242.5,5242.5,5243.0,5246.0,5242.308532259037
2,796100,2796100,5242.5,5242.5,5242.0,5245.5,5241.8385472082355
2,796200,2796200,5240.5,5240.5,5240.0,5244.0,5240.0134228060315
2,796300,2796300,5240.5,5240.5,5241.0,5244.0,5240.201629134938
2,796400,2796400,5241.5,5241.5,5241.5,5245.0,5241.157509898454
2,796500,2796500,5240.5,5240.5,5241.0,5244.0,5240.201629134938
2,796600,2796600,5241.0,5241.0,5241.0,5244.0,5240.268860089801
2,796700,2796700,5239.0,5239.0,5239.0,5242.5,5238.510670792647
2,796800,2796800,5238.5,5238.5,5239.0,5242.0,5237.950911801533
2,796900,2796900,5239.5,5239.5,5239.0,5243.0,5239.032454392474
2,797000,2797000,5239.0,5239.0,5239.0,5242.0,5238.009127078874
2,797100,2797100,5238.5,5238.5,5239.0,5242.0,5237.950911801533
2,797200,2797200,5238.5,5238.5,5239.0,5242.0,5238.141717079648
2,797300,2797300,5239.5,5239.5,5239.0,5243.0,5239.032454392474
2,797400,2797400,5238.5,5238.5,5238.0,5242.0,5237.915535359455
2,797500,2797500,5239.0,5239.0,5239.0,5242.5,5238.510670792647
2,797600,2797600,5238.5,5238.5,5239.0,5242.0,5237.950911801533
2,797700,2797700,5237.5,5237.5,5238.0,5241.0,5236.862952482279
2,797800,2797800,5237.5,5237.5,5237.5,5241.0,5236.759833640303
2,797900,2797900,5237.5,5237.5,5238.0,5241.0,5236.862952482279
2,798000,2798000,5237.0,5237.0,5237.0,5240.5,5236.334752154136
2,798100,2798100,5238.5,5238.5,5238.0,5242.0,5237.915535359455
2,798200,2798200,5239.5,5239.5,5239.0,5243.0,5239.041470069997
2,798300,2798300,5240.5,5240.5,5241.0,5244.0,5240.201629134938
2,798400,2798400,5240.5,5240.5,5240.0,5243.5,5239.62788567548
2,798500,2798500,5240.5,5240.5,5240.0,5244.0,5240.091453997966
2,798600,2798600,5240.5,5240.5,5241.0,5244.0,5240.201629134938
2,798700,2798700,5241.5,5241.5,5242.0,5245.0,5241.336579523001
2,798800,2798800,5240.5,5242.5,5242.5,5246.0,5242.205413417061
2,798900,2798900,5242.5,5242.5,5242.0,5245.0,5241.453010077684
2,799000,2799000,5241.5,5241.5,5241.0,5244.5,5240.6378138028
2,799100,2799100,5241.5,5241.5,5242.0,5245.0,5241.336579523001
2,799200,2799200,5242.5,5242.5,5242.5,5246.0,5242.205413417061
2,799300,2799300,5242.5,5242.5,5242.5,5246.0,5242.2144290945835
2,799400,2799400,5243.5,5242.5,5243.0,5246.0,5242.308532259037
2,799500,2799500,5244.5,5244.5,5244.0,5247.0,5243.521937810497
2,799600,2799600,5243.5,5243.5,5244.0,5247.0,5243.358516187006
2,799700,2799700,5245.5,5245.5,5245.0,5248.0,5244.609897129752
2,799800,2799800,5247.5,5252.5,5251.0,5251.5,5249.425111863228
2,799900,2799900,5248.5,5248.5,5249.0,5252.0,5248.7581897903365
2,800000,2800000,5249.5,5249.5,5249.0,5252.0,5248.788233383484
2,800100,2800100,5249.5,5249.5,5249.0,5252.0,5248.883636022541
2,800200,2800200,5248.5,5248.5,5248.0,5251.0,5247.862186820876
2,800300,2800300,5249.5,5249.5,5249.0,5252.0,5248.883636022541
2,800400,2800400,5250.5,5250.5,5250.0,5253.0,5249.807602175787
2,800500,2800500,5251.5,5251.5,5251.0,5254.0,5250.866601781278
2,800600,2800600,5251.5,5251.5,5252.0,5254.5,5251.422973793615
2,800700,2800700,5252.0,5251.5,5252.0,5255.0,5251.7911394770435
2,800800,2800800,5250.5,5250.5,5251.0,5254.0,5250.836558188131
2,800900,2800900,5252.5,5252.5,5253.0,5255.5,5252.653326820734
2,801000,2801000,5252.5,5252.5,5253.0,5255.5,5252.653326820734
2,801100,2801100,5254.5,5254.5,5254.0,5257.0,5254.023488833345
2,801200,2801200,5254.5,5254.5,5254.0,5257.0,5254.023488833345
2,801300,2801300,5254.5,5254.5,5254.0,5257.0,5254.023488833345
2,801400,2801400,5252.5,5252.5,5253.0,5255.5,5252.653326820734
2,801500,2801500,5252.5,5252.5,5253.0,5255.0,5252.189758498248
2,801600,2801600,5251.5,5251.5,5252.0,5255.0,5251.886542116101
2,801700,2801700,5252.5,5252.5,5253.0,5256.0,5253.021492504163
2,801800,2801800,5252.5,5252.5,5252.0,5255.0,5251.9165857092485
2,801900,2801900,5252.5,5252.5,5252.0,5255.0,5251.9165857092485
2,802000,2802000,5254.5,5254.5,5255.0,5257.0,5254.211695162252
2,802100,2802100,5254.5,5254.5,5254.0,5257.0,5254.1188914724025
2,802200,2802200,5253.5,5253.5,5253.5,5256.0,5253.136623584242
2,802300,2802300,5253.5,5253.5,5254.0,5257.0,5254.16687907119
2,802400,2802400,5254.5,5254.5,5254.0,5257.0,5254.1188914724025
2,802500,2802500,5253.5,5253.5,5254.0,5256.5,5253.703310748704
2,802600,2802600,5254.5,5254.5,5254.0,5257.0,5254.023488833345
2,802700,2802700,5254.5,5254.5,5254.0,5257.0,5254.1188914724025
2,802800,2802800,5254.0,5254.0,5254.0,5257.0,5254.129691709474
2,802900,2802900,5253.5,5253.5,5253.0,5256.0,5253.042520419789
2,803000,2803000,5254.0,5253.5,5254.0,5257.0,5254.16687907119
2,803100,2803100,5254.5,5254.5,5255.0,5257.5,5254.675263484738
2,803200,2803200,5253.5,5253.5,5254.0,5256.5,5253.703310748704
2,803300,2803300,5254.5,5254.5,5255.0,5257.0,5254.211695162252
2,803400,2803400,5255.5,5255.5,5255.0,5258.0,5255.244826182944
2,803500,2803500,5256.5,5256.5,5257.0,5259.0,5256.309582608829
2,803600,2803600,5256.5,5256.5,5257.0,5259.0,5256.404985247886
2,803700,2803700,5256.0,5256.0,5256.0,5259.0,5256.253966280695
2,803800,2803800,5257.5,5257.5,5258.0,5260.0,5257.5399356359485
2,803900,2803900,5258.0,5258.0,5258.0,5260.5,5257.9663165967195
2,804000,2804000,5255.0,5256.5,5257.0,5259.0,5256.404985247886
