day,timestamp,global_ts,strike,S,dS,IV_residual,surface_edge_ticks
2,659300,2659300,5400,5256.5,1.0,-0.0091574219497009,1.6203470623922271
2,659400,2659400,5300,5256.0,-0.5,0.0086139064162804,-2.29738944136113
2,659400,2659400,5400,5256.0,-0.5,-0.0115580603036394,2.0172862824951867
2,659500,2659500,5300,5256.5,0.5,0.0078887023232727,-2.1053947318645863
2,659500,2659500,5400,5256.5,0.5,-0.009152507587518,1.619440187971323
2,659600,2659600,5300,5257.5,1.0,0.0101713768007181,-2.7216213362660517
2,659600,2659600,5400,5257.5,1.0,-0.0100386542193978,1.78046256085412
2,659700,2659700,5300,5257.5,0.0,0.0101739916284865,-2.7222896422753897
2,659700,2659700,5400,5257.5,0.0,-0.0100362080654418,1.7800082038482703
2,659800,2659800,5300,5257.0,-0.5,0.0109095003852557,-2.917113200790913
2,659800,2659800,5400,5257.0,-0.5,-0.0095892405999727,1.6986827286858712
2,659900,2659900,5300,5257.5,0.5,0.0101792215551364,-2.7236262773908253
2,659900,2659900,5400,5257.5,0.5,-0.0100313155039028,1.7790994741335022
2,660000,2660000,5300,5257.5,0.0,0.0101818366540291,-2.724294606497641
2,660000,2660000,5400,5257.5,0.0,-0.0100288690963105,1.7786451014242934
2,660100,2660100,5300,5256.5,-1.0,0.0097772175989463,-2.610894503393156
2,660100,2660100,5400,5256.5,-1.0,-0.0091377624627558,1.6167194393403683
2,660200,2660200,5300,5257.5,1.0,0.0101870671229754,-2.7256312878106796
2,660200,2660200,5400,5257.5,1.0,-0.0100239760274591,1.7777363403018542
2,660300,2660300,5300,5257.5,0.0,0.0101896824930387,-2.7262996400172463
2,660300,2660300,5400,5257.5,0.0,-0.0100215293661877,1.7772819518878145
2,660400,2660400,5300,5257.5,0.0,0.010192297953503,-2.7269679999243333
2,660400,2660400,5400,5257.5,0.0,-0.0100190826203486,1.7768275582387827
2,660500,2660500,5300,5258.0,0.5,0.009460682010154,-2.5328775154648215
2,660500,2660500,5400,5258.0,0.5,-0.0104616137105943,1.857510733940552
2,660600,2660600,5300,5257.5,-0.5,0.010197529145656,-2.7283047428413822
2,660600,2660600,5400,5257.5,-0.5,-0.0100141888749411,1.7759187552338496
2,660700,2660700,5300,5255.5,-2.0,0.0093743257160982,-2.498102955903005
2,660700,2660700,5400,5255.5,-2.0,-0.0110865461860191,1.9323694162271536
2,660800,2660800,5300,5255.5,0.0,0.0093769326492372,-2.4987688677212483
2,660800,2660800,5400,5255.5,0.0,-0.0110841094731883,1.9319224394597936
2,660900,2660900,5300,5254.5,-1.0,0.0108291418546273,-2.881736256726707
2,660900,2660900,5400,5254.5,-1.0,-0.0102030437851435,1.774064825773198
2,661000,2661000,5300,5253.5,-1.0,0.0085106931017306,-2.2583760485930653
2,661000,2661000,5400,5253.5,-1.0,-0.0122251736542121,2.092581749618574
2,661100,2661100,5300,5252.5,-1.0,0.0099478692318376,-2.635943848674643
2,661100,2661100,5400,5252.5,-1.0,-0.0113543229248792,1.9387985885762529
2,661200,2661200,5300,5252.5,0.0,0.0099504840083932,-2.6366063171098206
2,661200,2661200,5400,5252.5,0.0,-0.0113518859984217,1.9383601357070015
2,661300,2661300,5300,5251.0,-1.5,0.0083109139856818,-2.193894132662959
2,661300,2661300,5400,5251.0,-1.5,-0.0100497718198558,1.7098150761092006
2,661400,2661400,5300,5249.5,-1.5,0.0104376675784964,-2.7491803630440232
2,661400,2661400,5400,5249.5,-1.5,-0.01172145044071,1.959083313102076
2,661500,2661500,5300,5250.5,1.0,0.0090253331933007,-2.3806733244044023
2,661500,2661500,5400,5250.5,1.0,-0.0096124213189013,1.6334091500602068
2,661600,2661600,5300,5250.0,-0.5,0.0097360044641139,-2.566206582918637
2,661600,2661600,5400,5250.0,-0.5,-0.0121446670061352,2.0322328341404052
2,661700,2661700,5300,5250.5,0.5,0.0090305434506459,-2.381992763807637
2,661700,2661700,5400,5250.5,0.5,-0.0096075026082736,1.632535698375693
2,661800,2661800,5300,5250.5,0.0,0.0090331487144319,-2.3826524949143453
2,661800,2661800,5400,5250.5,0.0,-0.0096050431254096,1.6320989649838602
2,661900,2661900,5300,5251.5,1.0,0.0076160583903374,-2.011810194496372
2,661900,2661900,5400,5251.5,1.0,-0.0104679099644089,1.7829726217530035
2,662000,2662000,5300,5252.5,1.0,0.009971405475641,-2.641906339447779
2,662000,2662000,5400,5252.5,1.0,-0.0113323875533517,1.934852330841684
2,662100,2662100,5300,5251.5,-1.0,0.0076212359356336,-2.013131454935337
2,662100,2662100,5400,5251.5,-1.0,-0.0104630126151495,1.7820973870866352
2,662200,2662200,5300,5251.5,0.0,0.0076238248425598,-2.0137920965769114
2,662200,2662200,5400,5251.5,0.0,-0.0104605638135082,1.781659762187168
2,662300,2662300,5300,5251.5,0.0,0.0076264138390107,-2.0144527458333057
2,662300,2662300,5400,5251.5,0.0,-0.0104581149271874,1.7812221322434811
2,662400,2662400,5300,5250.5,-1.0,0.0090487821890646,-2.3866110412435404
2,662400,2662400,5400,5250.5,-1.0,-0.0095902844421695,1.6294784589202072
2,662500,2662500,5300,5248.5,-2.0,0.0080709076696466,-2.118601532237523
2,662500,2662500,5400,5248.5,-2.0,-0.0108395425262598,1.807082504142267
2,662600,2662600,5300,5248.0,-0.5,0.0087742028663947,-2.3014369806040773
2,662600,2662600,5400,5248.0,-0.5,-0.0134354621979718,2.203682393029665
2,662700,2662700,5300,5248.5,0.5,0.0080760985772388,-2.119915262118175
2,662700,2662700,5400,5248.5,0.5,-0.0108346467415577,1.806224674263585
2,662800,2662800,5300,5249.0,0.5,0.0111802341464429,-2.9421115456235536
2,662800,2662800,5400,5249.0,0.5,-0.0112595743461096,1.8793089633932472
2,662900,2662900,5300,5249.5,0.5,0.0104770019989473,-2.759063593459229
2,662900,2662900,5400,5249.5,0.5,-0.0116849015296504,1.952637018853176
2,663000,2663000,5300,5247.5,-2.0,0.0094842195180872,-2.485662769309372
2,663000,2663000,5400,5247.5,-2.0,-0.0130028418826904,2.1300251585564816
2,663100,2663100,5300,5248.0,0.5,0.0087872225790757,-2.30471914579427
2,663100,2663100,5400,5248.0,0.5,-0.0134233687881902,2.2015719282112074
2,663200,2663200,5300,5250.0,2.0,0.0097778315238437,-2.5767560339117983
2,663200,2663200,5400,5250.0,2.0,-0.0091384595663449,1.5507092209167757
2,663300,2663300,5300,5251.5,1.5,0.0076523087285477,-2.021059657279893
2,663300,2663300,5400,5251.5,1.5,-0.0104336214054731,1.7768455553274007
2,663400,2663400,5300,5253.0,1.5,0.0092911519893456,-2.46303671151181
2,663400,2663400,5400,5253.0,1.5,-0.011732391396501,2.005246640526444
2,663500,2663500,5300,5252.0,-1.0,0.0107263397139126,-2.8394003476311065
2,663500,2663500,5400,5252.0,-1.0,-0.0108620683589098,1.8519956237371835
2,663600,2663600,5300,5252.5,0.5,0.0100132657774215,-2.652507850446129
2,663600,2663600,5400,5252.5,0.5,-0.0112933744772053,1.9278357506300483
2,663700,2663700,5300,5253.5,1.0,0.0085808656865954,-2.2762883127473605
2,663700,2663700,5400,5253.5,1.0,-0.0121596475284524,2.080717969845873
2,663800,2663800,5300,5251.5,-2.0,0.0114487435481511,-3.028353445501649
2,663800,2663800,5400,5251.5,-2.0,-0.010421371467395,1.7746570776456827
2,663900,2663900,5300,5252.5,1.0,0.0100211171632993,-2.6544958514832873
2,663900,2663900,5400,5252.5,1.0,-0.0112860571215658,1.92651999773892
2,664000,2664000,5300,5251.5,-1.0,0.0095629743357913,-2.5275083578171453
2,664000,2664000,5400,5251.5,-1.0,-0.0104164708988869,1.7737816512440017
2,664100,2664100,5300,5252.0,0.5,0.0107420933058282,-2.843373800796541
2,664100,2664100,5400,5252.0,0.5,-0.0108474002698697,1.849366744177331
2,664200,2664200,5300,5252.5,0.5,0.0062507978870198,-1.65316234818261
2,664200,2664200,5400,5252.5,0.5,-0.0112787390064985,1.9252041993317437
2,664300,2664300,5300,5251.5,-1.0,0.0076782125762906,-2.0276673305144053
2,664300,2664300,5400,5251.5,-1.0,-0.0104091194103523,1.7724684737852194
2,664400,2664400,5300,5252.5,1.0,0.0100342046172949,-2.6578093393770392
2,664400,2664400,5400,5252.5,1.0,-0.0112738598411466,1.9243269751038732
2,664500,2664500,5300,5252.5,0.0,0.0100368223797707,-2.658472059882896
2,664500,2664500,5400,5252.5,0.0,-0.0112714201318668,1.923888355402955
2,664600,2664600,5300,5253.5,1.0,0.008604271114317,-2.282260306632925
2,664600,2664600,5400,5253.5,1.0,-0.0121377918849222,2.0767625558538976
2,664700,2664700,5300,5253.5,0.0,0.0086068721672881,-2.282923899771401
2,664700,2664700,5400,5253.5,0.0,-0.0121353630599845,2.0763230400682766
2,664800,2664800,5300,5255.5,2.0,0.0094812839282091,-2.525411635345814
2,664800,2664800,5400,5255.5,2.0,-0.0109865718353705,1.91403914347659
2,664900,2664900,5300,5257.0,1.5,0.0110434200000575,-2.951186793413545
2,664900,2664900,5400,5257.0,1.5,-0.0094640832728633,1.6755264856322816
2,665000,2665000,5300,5257.5,0.5,0.0103127069482804,-2.7577208844868113
2,665000,2665000,5400,5257.5,0.5,-0.0099064408079272,1.755919787906771
2,665100,2665100,5300,5257.5,0.0,0.0103153266634638,-2.758389606617375
2,665100,2665100,5400,5257.5,0.0,-0.0099039900818256,1.755465147994961
2,665200,2665200,5300,5257.0,-0.5,0.0110513049837094,-2.9531917464005706
2,665200,2665200,5400,5257.0,-0.5,-0.0094567141994101,1.6741639296142627
2,665300,2665300,5300,5258.5,1.5,0.0088499878138794,-2.369638909972662
2,665300,2665300,5400,5258.5,1.5,-0.0107900035241007,1.9170581930119992
2,665400,2665400,5300,5256.5,-2.0,0.0117886696124697,-3.1480573480221055
2,665400,2665400,5400,5256.5,-2.0,-0.0090073809243318,1.5926779868808647
2,665500,2665500,5300,5255.0,-1.5,0.0121033709908238,-3.223473877971078
2,665500,2665500,5400,5255.0,-1.5,-0.0076741258454299,1.3520874934097136
2,665600,2665600,5300,5256.5,1.5,0.0080467819206113,-2.1460745704998283
2,665600,2665600,5400,5256.5,1.5,-0.0090024561844263,1.5917704745557324
2,665700,2665700,5300,5256.5,0.0,0.008049376169308,-2.1467416914991735
2,665700,2665700,5400,5256.5,0.0,-0.0089999936866497,1.591316710541715
2,665800,2665800,5300,5256.5,0.0,0.0117992193311093,-3.150729168907539
2,665800,2665800,5400,5256.5,0.0,-0.00899753110365,1.5908629412930395
2,665900,2665900,5300,5257.0,0.5,0.0110697064625503,-2.9578702398602905
2,665900,2665900,5400,5257.0,0.5,-0.0094395167193423,1.6709844488690824
2,666000,2666000,5300,5257.0,0.0,0.0110723356091649,-2.95853862690969
2,666000,2666000,5400,5257.0,0.0,-0.0094370595963612,1.67053021637433
2,666100,2666100,5300,5256.5,-0.5,0.0099340313664204,-2.6509354440251163
2,666100,2666100,5400,5256.5,-0.5,-0.0089901428432638,1.589501602137363
2,666200,2666200,5300,5254.5,-2.0,0.0109683464973724,-2.9169967996594814
2,666200,2666200,5400,5254.5,-2.0,-0.0100731817964498,1.7504149339818076
2,666300,2666300,5300,5254.5,0.0,0.0109709754543689,-2.917662300103698
2,666300,2666300,5400,5254.5,0.0,-0.0100707292806648,1.749968570648173
2,666400,2666400,5300,5255.0,0.5,0.0102489532884608,-2.7274991929536285
2,666400,2666400,5400,5255.0,0.5,-0.010507693598396,1.8280718568096856
2,666500,2666500,5300,5255.0,0.0,0.0102515739033301,-2.7281651257544506
2,666500,2666500,5400,5255.0,0.0,-0.0105052464931669,1.8276250355924168
2,666600,2666600,5300,5254.5,-0.5,0.010978862871355,-2.9196588475063714
2,666600,2666600,5400,5254.5,-0.5,-0.0100633712239555,1.7486294497468886
2,666700,2666700,5300,5254.5,0.0,0.0109814921923671,-2.9203243786649287
2,666700,2666700,5400,5254.5,0.0,-0.0100609183685851,1.7481830658124784
2,666800,2666800,5300,5256.5,2.0,0.009952347518688,-2.655608692076474
2,666800,2666800,5400,5256.5,2.0,-0.0089729005853189,1.5863249608633336
2,666900,2666900,5300,5256.5,0.0,0.008080514158189,-2.1547477438482754
2,666900,2666900,5400,5256.5,0.0,-0.0089704370645442,1.5858711340220863
2,667000,2667000,5300,5255.0,-1.5,0.0102646783384544,-2.7314949050171493
2,667000,2667000,5400,5255.0,-1.5,-0.0104930096963411,1.8253908521710929
2,667100,2667100,5300,5256.0,1.0,0.0088141564053892,-2.3487115000744505
2,667100,2667100,5400,5256.0,1.0,-0.0113707007159769,1.9828244158082136
2,667200,2667200,5300,5256.5,0.5,0.0080883006765646,-2.156749430147123
2,667200,2667200,5400,5256.5,0.5,-0.0089630459905094,1.584509622076926
2,667300,2667300,5300,5255.5,-1.0,0.0095465768475886,-2.5420696071817166
2,667300,2667300,5400,5255.5,-1.0,-0.0109255422324241,1.9028578936521163
2,667400,2667400,5300,5257.0,1.5,0.007363748916494,-1.9648490355419057
2,667400,2667400,5400,5257.0,1.5,-0.0094026509429479,1.66417041113208
2,667500,2667500,5300,5257.0,0.0,0.0092396395056949,-2.466905329781357
2,667500,2667500,5400,5257.0,0.0,-0.0094001925438141,1.6637161000131244
2,667600,2667600,5300,5257.5,0.5,0.0103808490183013,-2.775110167391454
2,667600,2667600,5400,5257.5,0.5,-0.0098426943554001,1.7440974454375244
2,667700,2667700,5300,5257.5,0.0,0.0103834710921185,-2.7757790901544284
2,667700,2667700,5400,5257.5,0.0,-0.0098402414228107,1.7436426691227895
2,667800,2667800,5300,5259.5,2.0,0.0074388778594659,-1.993863901625303
2,667800,2667800,5400,5259.5,2.0,-0.0116218632589757,2.0692364634589966
2,667900,2667900,5300,5262.0,2.5,0.0074444902242138,-2.0038986647864663
2,667900,2667900,5400,5262.0,2.5,-0.0083405691807065,1.528415012831302
2,668000,2668000,5300,5260.5,-1.5,0.0096866198987312,-2.602439804202857
2,668000,2668000,5400,5260.5,-1.5,-0.0097265522396546,1.756396351231409
2,668100,2668100,5300,5261.5,1.0,0.0081975373950529,-2.205155897013376
2,668100,2668100,5400,5261.5,1.0,-0.0106271112071626,1.9235931810514693
2,668200,2668200,5300,5261.5,0.0,0.0082001334004797,-2.20582876754771
2,668200,2668200,5400,5261.5,0.0,-0.0106246709922288,1.9231292847091324
2,668300,2668300,5300,5260.5,-1.0,0.0096944604142666,-2.6044560767330927
2,668300,2668300,5400,5260.5,-1.0,-0.0097191973985163,1.7550074603956265
2,668400,2668400,5300,5260.5,0.0,0.0096970741004522,-2.605128183092451
2,668400,2668400,5400,5260.5,0.0,-0.0097167456150112,1.7545444860961366
2,668500,2668500,5300,5260.5,0.0,0.0078380310382562,-2.1045701516289506
2,668500,2668500,5400,5260.5,0.0,-0.0124994959470527,2.230704005849344
2,668600,2668600,5300,5260.0,-0.5,0.0104461900232811,-2.8045212490997216
2,668600,2668600,5400,5260.0,-0.5,-0.0092609511204138,1.6702095998453943
2,668700,2668700,5300,5261.5,1.5,0.0082131147761433,-2.209193236724885
2,668700,2668700,5400,5261.5,1.5,-0.0106124686499556,1.9208097226748284
2,668800,2668800,5300,5260.0,-1.5,0.0104514354914402,-2.8058647344432592
2,668800,2668800,5400,5260.0,-1.5,-0.0092560355674903,1.6692845409533208
2,668900,2668900,5300,5261.5,1.5,0.0082183079558209,-2.210539078770426
2,668900,2668900,5400,5261.5,1.5,-0.010607587121407,1.9198818603738317
2,669000,2669000,5300,5264.0,2.5,0.0081718786695721,-2.2069120065129444
2,669000,2669000,5400,5264.0,2.5,-0.0101397019723002,1.866731174560424
2,669100,2669100,5300,5263.5,-0.5,0.008930244160024,-2.410224805574409
2,669100,2669100,5400,5263.5,-0.5,-0.0096800287605253,1.779959559093114
2,669200,2669200,5300,5263.5,0.0,0.0089328486815135,-2.410899917710276
2,669200,2669200,5400,5263.5,0.0,-0.0096775789782596,1.7794885497228683
2,669300,2669300,5300,5262.5,-1.0,0.01044287284789,-2.814967454445339
2,669300,2669300,5400,5262.5,-1.0,-0.0087619642415407,1.607281241509415
2,669400,2669400,5300,5262.0,-0.5,0.0093406765610535,-2.515095646586467
2,669400,2669400,5400,5262.0,-0.5,-0.0083035700886635,1.5213714462100592
2,669500,2669500,5300,5263.0,1.0,0.0096950790737775,-2.614933301770328
2,669500,2669500,5400,5263.0,1.0,-0.0092134162086736,1.6920651218581195
2,669600,2669600,5300,5263.5,0.5,0.0089432676696299,-2.4136004441994676
2,669600,2669600,5400,5263.5,0.5,-0.0096677790006308,1.7776044578598278
2,669700,2669700,5300,5266.5,3.0,0.0080803151054323,-2.1902515060851524
2,669700,2669700,5400,5266.5,3.0,-0.0124155537466971,2.2992902487412454
2,669800,2669800,5300,5263.5,-3.0,0.0089484777050587,-2.4149507542160373
2,669800,2669800,5400,5263.5,-3.0,-0.0096628785026142,1.7766623792975065
2,669900,2669900,5300,5264.5,1.0,0.0111374476393589,-3.0118147178277885
2,669900,2669900,5400,5264.5,1.0,-0.010575419637762,1.949073444009141
2,670000,2670000,5300,5265.5,1.0,0.0096169390280826,-2.6036538955435287
2,670000,2670000,5400,5265.5,1.0,-0.0114897529981121,2.12264659749252
2,670100,2670100,5300,5264.5,-1.0,0.0111427081888859,-3.013167698999385
2,670100,2670100,5400,5264.5,-1.0,-0.010570541671135,1.9481294319105928
2,670200,2670200,5300,5265.5,1.0,0.0096221640750369,-2.605008341160727
2,670200,2670200,5400,5265.5,1.0,-0.0114848979303909,2.1217006580492224
2,670300,2670300,5300,5265.0,-0.5,0.0103870797203111,-2.8104182151861923
2,670300,2670300,5400,5265.0,-0.5,-0.0110238449190725,2.0340602516597412
2,670400,2670400,5300,5264.5,-0.5,0.0111505996966139,-3.015197229346841
2,670400,2670400,5400,5264.5,-0.5,-0.0105632240874649,1.9467133728834929
2,670500,2670500,5300,5266.5,2.0,0.0099455078258337,-2.696582273943844
2,670500,2670500,5400,5266.5,2.0,-0.0097102258907557,1.8169249834893637
2,670600,2670600,5300,5264.5,-2.0,0.011155861157454,-3.0165502886421605
2,670600,2670600,5400,5264.5,-2.0,-0.010558345275801,1.945769306275784
2,670700,2670700,5300,5266.5,2.0,0.0081062622277278,-2.197031012107838
2,670700,2670700,5400,5266.5,2.0,-0.0097053310388771,1.815967139771647
2,670800,2670800,5300,5266.5,0.0,0.0081088574344108,-2.1977090057719697
2,670800,2670800,5400,5266.5,0.0,-0.0097028834857404,1.815488209616186
2,670900,2670900,5300,5265.5,-1.0,0.009640454590729,-2.6097491471830203
2,670900,2670900,5400,5265.5,-1.0,-0.0114679025439142,2.118389697939142
2,671000,2671000,5300,5266.0,0.5,0.008879276813434,-2.405063488921427
2,671000,2671000,5400,5266.0,0.5,-0.0092352141480923,1.7258917580864632
2,671100,2671100,5300,5265.5,-0.5,0.0096456812672013,-2.611103733587885
2,671100,2671100,5400,5265.5,-0.5,-0.0114630459620587,2.1174436601702316
2,671200,2671200,5300,5265.5,0.0,0.0096482947412706,-2.6117810385245845
2,671200,2671200,5400,5265.5,0.0,-0.0114606175449171,2.1169706330908116
2,671300,2671300,5300,5265.5,0.0,0.0096509083059031,-2.612458351284692
2,671300,2671300,5400,5265.5,0.0,-0.0114581890436236,2.1164976005472984
2,671400,2671400,5300,5264.0,-1.5,0.0082341972901339,-2.223125660808524
2,671400,2671400,5400,5264.0,-1.5,-0.0100810240210496,1.8554141964729411
2,671500,2671500,5300,5266.5,2.5,0.0081270263992815,-2.2024551806904697
2,671500,2671500,5400,5266.5,2.5,-0.0096857482389486,1.8121355436353237
2,671600,2671600,5300,5266.5,0.0,0.0081296223254823,-2.203133237006648
2,671600,2671600,5400,5266.5,0.0,-0.0096833000072313,1.811656569222974
2,671700,2671700,5300,5265.5,-1.0,0.0096613634701631,-2.6151676805629305
2,671700,2671700,5400,5265.5,-1.0,-0.0114484741968537,2.114605415732365
2,671800,2671800,5300,5265.5,0.0,0.0096639774876866,-2.6158450324432345
2,671800,2671800,5400,5265.5,0.0,-0.0114460452747388,2.1141323558676044
2,671900,2671900,5300,5265.0,-0.5,0.0104290374869955,-2.8212492441782624
2,671900,2671900,5400,5265.0,-0.5,-0.0109848985870427,2.0264995443277467
2,672000,2672000,5300,5265.0,0.0,0.0104316606199161,-2.821926249957204
2,672000,2672000,5400,5265.0,0.0,-0.0109824637242327,2.0260269537215376
2,672100,2672100,5300,5264.5,-0.5,0.0093455254454897,-2.5255578961750995
2,672100,2672100,5400,5264.5,-0.5,-0.0105217434092691,1.938688111545124
2,672200,2672200,5300,5266.0,1.5,0.0089105360197513,-2.4131958981675763
2,672200,2672200,5400,5266.0,1.5,-0.0118955090924675,2.199692503006672
2,672300,2672300,5300,5266.5,0.5,0.0081477963281337,-2.2078798505482533
2,672300,2672300,5400,5266.5,0.5,-0.0096661600092846,1.808303593402226
2,672400,2672400,5300,5267.5,1.0,0.0103001425165382,-2.7962649775053703
2,672400,2672400,5400,5267.5,1.0,-0.0105907765176168,1.9859818363348272
2,672500,2672500,5300,5269.0,1.5,0.0079828470621424,-2.17074145669677
2,672500,2672500,5400,5269.0,1.5,-0.0093386424047139,1.7748384258367125
2,672600,2672600,5300,5268.5,-0.5,0.0087602403147125,-2.3807979509222976
2,672600,2672600,5400,5268.5,-0.5,-0.0088679015566751,1.6833598546258797
2,672700,2672700,5300,5270.5,2.0,0.0093250379712804,-2.5412799798515797
2,672700,2672700,5400,5270.5,2.0,-0.010741405239695,2.048680442997592
2,672800,2672800,5300,5270.0,-0.5,0.0137793111661828,-3.755287841777503
2,672800,2672800,5400,5270.0,-0.5,-0.0076569167568423,1.4723373046006971
2,672900,2672900,5300,5272.5,2.5,0.0098505238233558,-2.69133728483913
2,672900,2672900,5400,5272.5,2.5,-0.0100230735083366,1.9386930861047624
2,673000,2673000,5300,5273.0,0.5,0.0090621870466332,-2.4771470439396563
2,673000,2673000,5400,5273.0,0.5,-0.0104957850593157,2.0325118848881947
2,673100,2673100,5300,5274.5,1.5,0.010334576480069,-2.830265083288178
2,673100,2673100,5400,5274.5,1.5,-0.0093602563436729,1.835142250761916
2,673200,2673200,5300,5273.5,-1.0,0.0082748453848148,-2.262986481605475
2,673200,2673200,5400,5273.5,-1.0,-0.0109665578169108,2.1261531132383356
2,673300,2673300,5300,5272.5,-1.0,0.0098609857695351,-2.6940711440254215
2,673300,2673300,5400,5272.5,-1.0,-0.0100133144668903,1.9367159410348085
2,673400,2673400,5300,5272.5,0.0,0.0098636014827686,-2.6947546285669968
2,673400,2673400,5400,5272.5,0.0,-0.0100108744950724,1.9362216404879304
2,673500,2673500,5300,5272.5,0.0,0.0098662172866902,-2.695438121007721
2,673500,2673500,5400,5272.5,0.0,-0.0100084344386575,1.9357273342279968
2,673600,2673600,5300,5272.5,0.0,0.009868833181303,-2.696121621347301
2,673600,2673600,5400,5272.5,0.0,-0.0100059942976455,1.935233022255732
2,673700,2673700,5300,5270.5,-2.0,0.009351137774109,-2.5480982835612074
2,673700,2673700,5400,5270.5,-2.0,-0.010717071219029,2.043803084999396
2,673800,2673800,5300,5270.5,0.0,0.0093537482521015,-2.548780157270984
2,673800,2673800,5400,5270.5,0.0,-0.0107146373529262,2.0433153181981103
2,673900,2673900,5300,5270.5,0.0,0.0093563588206057,-2.549462038861114
2,673900,2673900,5400,5270.5,0.0,-0.0107122034024355,2.042827545759727
2,674000,2674000,5300,5271.5,1.0,0.0114566919831693,-3.126641698882472
2,674000,2674000,5400,5271.5,1.0,-0.0090472370265667,1.745588719241222
2,674100,2674100,5300,5272.5,1.0,0.009881914014921,-2.6995392415378783
2,674100,2674100,5400,5272.5,1.0,-0.0099937923234407,1.9327613766991472
2,674200,2674200,5300,5271.5,-1.0,0.0077966990008611,-2.1266197322837352
2,674200,2674200,5400,5271.5,-1.0,-0.0116458492662021,2.2261082146009605
2,674300,2674300,5300,5271.5,0.0,0.0077992916019309,-2.1273022985605574
2,674300,2674300,5400,5271.5,0.0,-0.0116434267591518,2.225619426127728
2,674400,2674400,5300,5269.5,-2.0,0.0109308271648744,-2.975166762765625
2,674400,2674400,5400,5269.5,-2.0,-0.0097609261908272,1.8568881058664823
2,674500,2674500,5300,5269.5,0.0,0.0109334565437813,-2.975848031846433
2,674500,2674500,5400,5269.5,0.0,-0.0097584799663806,1.8564012850879263
2,674600,2674600,5300,5270.5,1.0,0.0093746353349464,-2.5542354306773816
2,674600,2674600,5400,5270.5,1.0,-0.0106951633856731,2.0394129808259707
2,674700,2674700,5300,5270.5,0.0,0.0093772466277451,-2.5549173753237
2,674700,2674700,5400,5270.5,0.0,-0.0106927287598891,2.0389251632812475
2,674800,2674800,5300,5272.0,1.5,0.0106897797936322,-2.9185397576902985
2,674800,2674800,5400,5272.0,1.5,-0.0095019236144974,1.8353137055742237
2,674900,2674900,5300,5273.5,1.5,0.008319008777863,-2.2746172086764815
2,674900,2674900,5400,5273.5,1.5,-0.0083572278401862,1.634304275590622
2,675000,2675000,5300,5272.5,-1.0,0.0099054652314336,-2.705691455642795
2,675000,2675000,5400,5272.5,-1.0,-0.0099718234379136,1.9283120547130783
2,675100,2675100,5300,5270.5,-2.0,0.0093876927045952,-2.5576452327441093
2,675100,2675100,5400,5270.5,-2.0,-0.0106829894123711,2.036973836709202
2,675200,2675200,5300,5270.5,0.0,0.0093903044502472,-2.5583272168091966
2,675200,2675200,5400,5270.5,0.0,-0.0106805543643706,2.0364859909667232
2,675300,2675300,5300,5269.5,-1.0,0.0109544948580759,-2.9812984680173904
2,675300,2675300,5400,5269.5,-1.0,-0.009738907116462,1.852506516260077
2,675400,2675400,5300,5270.0,0.5,0.0101770843483179,-2.7711581669216714
2,675400,2675400,5400,5270.0,0.5,-0.0102058396765583,1.943610631115498
2,675500,2675500,5300,5269.0,-1.0,0.0117383028605542,-3.1928397344981514
2,675500,2675500,5400,5269.0,-1.0,-0.0092650907911243,1.7602492540254926
2,675600,2675600,5300,5269.5,0.5,0.0109623857310119,-2.983342511548583
2,675600,2675600,5400,5269.5,0.5,-0.009731565897505,1.8510458850776683
2,675700,2675700,5300,5269.5,0.0,0.0091274525954,-2.4831975770343684
2,675700,2675700,5400,5269.5,0.0,-0.0097291186547544,1.8505589967580949
2,675800,2675800,5300,5267.5,-2.0,0.0103893188987259,-2.819366250953223
2,675800,2675800,5400,5267.5,-2.0,-0.0105078591622439,1.969658986067219
2,675900,2675900,5300,5267.5,0.0,0.0103919433256111,-2.8200458376331445
2,675900,2675900,5400,5267.5,0.0,-0.0105054189361289,1.9691788051090855
2,676000,2676000,5300,5268.0,0.5,0.0096224258969088,-2.612644579341956
2,676000,2676000,5400,5268.0,0.5,-0.0109674016470737,2.058209758507638
2,676100,2676100,5300,5269.5,1.5,0.0109755390108045,-2.986749408332918
2,676100,2676100,5400,5269.5,1.5,-0.0097193288347958,1.8486113871807512
2,676200,2676200,5300,5270.5,1.0,0.0094164268898994,-2.5651474911616856
2,676200,2676200,5400,5270.5,1.0,-0.0106561992383777,2.0316072233030535
2,676300,2676300,5300,5270.5,0.0,0.0094190396322922,-2.5658295619728695
2,676300,2676300,5400,5270.5,0.0,-0.0106537632610712,2.0311193155083065
2,676400,2676400,5300,5270.5,0.0,0.0094216524653291,-2.5665116406716515
2,676400,2676400,5400,5270.5,0.0,-0.0106513271992527,2.0306314020712195
2,676500,2676500,5300,5269.5,-1.0,0.0109860632774269,-2.989475067588995
2,676500,2676500,5400,5269.5,-1.0,-0.0097095376562706,1.8466636875152431
2,676600,2676600,5300,5268.5,-1.0,0.0088644479798785,-2.4080051115705676
2,676600,2676600,5400,5268.5,-1.0,-0.0087695773186127,1.663925788111513
2,676700,2676700,5300,5268.0,-0.5,0.0096407367439541,-2.617404383290536
2,676700,2676700,5400,5268.0,-0.5,-0.0109503579484775,2.054844886971994
2,676800,2676800,5300,5269.0,1.0,0.0080944821398198,-2.2000040788025768
