timestamp,buyer,seller,symbol,currency,price,quantity,day,global_ts,bid_price_1,ask_price_1,mid_price,bid_volume_1,ask_volume_1,side_class,strike
503500,,,VEV_4000,XIRECS,1240.0,3,1,1503500,1240,1261,1250.5,13,13,at_bid,4000
509100,,,VEV_4000,XIRECS,1250.0,3,1,1509100,1250,1271,1260.5,10,10,at_bid,4000
517900,,,VEV_4000,XIRECS,1249.0,1,1,1517900,1249,1270,1259.5,14,14,at_bid,4000
518800,,,VEV_4000,XIRECS,1271.0,1,1,1518800,1250,1271,1260.5,15,15,at_ask,4000
519100,,,VEV_4000,XIRECS,1246.0,2,1,1519100,1246,1268,1257.0,15,15,at_bid,4000
519500,,,VEV_5300,XIRECS,50.0,4,1,1519500,50,52,51.0,21,25,at_bid,5300
519500,,,VEV_5400,XIRECS,17.0,4,1,1519500,17,18,17.5,21,25,at_bid,5400
519500,,,VEV_5500,XIRECS,6.0,4,1,1519500,6,8,7.0,21,25,at_bid,5500
519500,,,VEV_6000,XIRECS,0.0,4,1,1519500,0,1,0.5,21,25,at_bid,6000
519500,,,VEV_6500,XIRECS,0.0,4,1,1519500,0,1,0.5,8,12,at_bid,6500
521100,,,VEV_4000,XIRECS,1248.0,2,1,1521100,1248,1269,1258.5,8,8,at_bid,4000
524000,,,VEV_5400,XIRECS,17.0,4,1,1524000,17,18,17.5,16,20,at_bid,5400
524000,,,VEV_5500,XIRECS,7.0,4,1,1524000,7,8,7.5,4,20,at_bid,5500
524000,,,VEV_6000,XIRECS,0.0,4,1,1524000,0,1,0.5,16,20,at_bid,6000
524000,,,VEV_6500,XIRECS,0.0,4,1,1524000,0,1,0.5,13,17,at_bid,6500
525500,,,VEV_4000,XIRECS,1247.0,1,1,1525500,1247,1268,1257.5,13,13,at_bid,4000
544500,,,VEV_4000,XIRECS,1246.0,2,1,1544500,1226,1246,1236.0,9,9,at_ask,4000
547600,,,VEV_5400,XIRECS,12.0,4,1,1547600,12,13,12.5,20,24,at_bid,5400
547600,,,VEV_6000,XIRECS,0.0,4,1,1547600,0,1,0.5,20,24,at_bid,6000
547600,,,VEV_6500,XIRECS,0.0,4,1,1547600,0,1,0.5,13,17,at_bid,6500
548400,,,VEV_5400,XIRECS,12.0,5,1,1548400,12,13,12.5,21,26,at_bid,5400
548400,,,VEV_6000,XIRECS,0.0,5,1,1548400,0,1,0.5,21,26,at_bid,6000
548400,,,VEV_6500,XIRECS,0.0,5,1,1548400,0,1,0.5,12,17,at_bid,6500
550300,,,VEV_4000,XIRECS,1242.0,1,1,1550300,1222,1242,1232.0,15,15,at_ask,4000
550900,,,VEV_4000,XIRECS,1221.0,2,1,1550900,1221,1242,1231.5,14,14,at_bid,4000
552600,,,VEV_4000,XIRECS,1244.0,3,1,1552600,1223,1244,1233.5,14,14,at_ask,4000
553100,,,VEV_5300,XIRECS,39.0,4,1,1553100,39,41,40.0,19,23,at_bid,5300
553100,,,VEV_5500,XIRECS,4.0,4,1,1553100,4,5,4.5,19,23,at_bid,5500
553100,,,VEV_6000,XIRECS,0.0,4,1,1553100,0,1,0.5,19,23,at_bid,6000
553100,,,VEV_6500,XIRECS,0.0,4,1,1553100,0,1,0.5,11,15,at_bid,6500
556900,,,VEV_4000,XIRECS,1219.0,3,1,1556900,1219,1239,1229.0,10,10,at_bid,4000
564300,,,VEV_5200,XIRECS,84.0,2,1,1564300,84,86,85.0,8,25,at_bid,5200
564300,,,VEV_5300,XIRECS,40.0,2,1,1564300,40,42,41.0,18,20,at_bid,5300
564300,,,VEV_5400,XIRECS,12.0,2,1,1564300,12,13,12.5,18,20,at_bid,5400
564300,,,VEV_5500,XIRECS,4.0,2,1,1564300,4,5,4.5,18,20,at_bid,5500
564300,,,VEV_6000,XIRECS,0.0,2,1,1564300,0,1,0.5,18,20,at_bid,6000
564300,,,VEV_6500,XIRECS,0.0,2,1,1564300,0,1,0.5,12,14,at_bid,6500
567200,,,VEV_5400,XIRECS,13.0,2,1,1567200,13,14,13.5,25,27,at_bid,5400
567200,,,VEV_5500,XIRECS,5.0,2,1,1567200,5,6,5.5,25,27,at_bid,5500
567200,,,VEV_6000,XIRECS,0.0,2,1,1567200,0,1,0.5,25,27,at_bid,6000
567200,,,VEV_6500,XIRECS,0.0,2,1,1567200,0,1,0.5,13,15,at_bid,6500
567700,,,VEV_4000,XIRECS,1246.0,1,1,1567700,1225,1246,1235.5,9,9,at_ask,4000
568800,,,VEV_4000,XIRECS,1250.0,2,1,1568800,1229,1250,1239.5,15,15,at_ask,4000
568900,,,VEV_5300,XIRECS,43.0,4,1,1568900,43,45,44.0,19,23,at_bid,5300
568900,,,VEV_5400,XIRECS,13.0,4,1,1568900,13,14,13.5,19,5,at_bid,5400
568900,,,VEV_5500,XIRECS,5.0,4,1,1568900,5,6,5.5,19,23,at_bid,5500
568900,,,VEV_6000,XIRECS,0.0,4,1,1568900,0,1,0.5,19,23,at_bid,6000
568900,,,VEV_6500,XIRECS,0.0,4,1,1568900,0,1,0.5,13,17,at_bid,6500
569900,,,VEV_4000,XIRECS,1227.0,1,1,1569900,1227,1248,1237.5,10,10,at_bid,4000
574800,,,VEV_5400,XIRECS,12.0,2,1,1574800,12,13,12.5,20,22,at_bid,5400
574800,,,VEV_5500,XIRECS,4.0,2,1,1574800,4,6,5.0,20,22,at_bid,5500
574800,,,VEV_6000,XIRECS,0.0,2,1,1574800,0,1,0.5,20,22,at_bid,6000
574800,,,VEV_6500,XIRECS,0.0,2,1,1574800,0,1,0.5,12,14,at_bid,6500
575800,,,VEV_5500,XIRECS,5.0,5,1,1575800,5,6,5.5,17,22,at_bid,5500
575800,,,VEV_6000,XIRECS,0.0,5,1,1575800,0,1,0.5,17,22,at_bid,6000
575800,,,VEV_6500,XIRECS,0.0,5,1,1575800,0,1,0.5,10,15,at_bid,6500
576700,,,VEV_4000,XIRECS,1245.0,2,1,1576700,1224,1245,1234.5,10,10,at_ask,4000
588200,,,VEV_5300,XIRECS,45.0,4,1,1588200,45,47,46.0,18,22,at_bid,5300
588200,,,VEV_5400,XIRECS,14.0,4,1,1588200,14,15,14.5,18,22,at_bid,5400
588200,,,VEV_5500,XIRECS,5.0,4,1,1588200,5,6,5.5,18,22,at_bid,5500
588200,,,VEV_6000,XIRECS,0.0,4,1,1588200,0,1,0.5,18,22,at_bid,6000
588200,,,VEV_6500,XIRECS,0.0,4,1,1588200,0,1,0.5,10,14,at_bid,6500
589100,,,VEV_4000,XIRECS,1234.0,3,1,1589100,1234,1255,1244.5,11,11,at_bid,4000
599600,,,VEV_4000,XIRECS,1226.0,1,1,1599600,1226,1247,1236.5,10,10,at_bid,4000
600100,,,VEV_4000,XIRECS,1223.0,2,1,1600100,1223,1243,1233.0,11,11,at_bid,4000
601200,,,VEV_4000,XIRECS,1223.0,1,1,1601200,1223,1244,1233.5,11,11,at_bid,4000
604600,,,VEV_5300,XIRECS,39.0,5,1,1604600,39,41,40.0,14,19,at_bid,5300
604600,,,VEV_5400,XIRECS,11.0,5,1,1604600,11,13,12.0,14,19,at_bid,5400
604600,,,VEV_5500,XIRECS,4.0,5,1,1604600,4,5,4.5,14,19,at_bid,5500
604600,,,VEV_6000,XIRECS,0.0,5,1,1604600,0,1,0.5,14,19,at_bid,6000
604600,,,VEV_6500,XIRECS,0.0,5,1,1604600,0,1,0.5,8,13,at_bid,6500
608100,,,VEV_4000,XIRECS,1230.0,2,1,1608100,1209,1230,1219.5,7,7,at_ask,4000
617900,,,VEV_5300,XIRECS,40.0,2,1,1617900,40,42,41.0,14,16,at_bid,5300
617900,,,VEV_5400,XIRECS,12.0,2,1,1617900,12,13,12.5,14,16,at_bid,5400
617900,,,VEV_5500,XIRECS,4.0,2,1,1617900,4,6,5.0,14,16,at_bid,5500
617900,,,VEV_6000,XIRECS,0.0,2,1,1617900,0,1,0.5,14,16,at_bid,6000
617900,,,VEV_6500,XIRECS,0.0,2,1,1617900,0,1,0.5,14,16,at_bid,6500
618300,,,VEV_5300,XIRECS,40.0,2,1,1618300,40,42,41.0,13,15,at_bid,5300
618300,,,VEV_5400,XIRECS,12.0,2,1,1618300,12,13,12.5,13,15,at_bid,5400
618300,,,VEV_5500,XIRECS,4.0,2,1,1618300,4,5,4.5,13,15,at_bid,5500
618300,,,VEV_6000,XIRECS,0.0,2,1,1618300,0,1,0.5,13,15,at_bid,6000
618300,,,VEV_6500,XIRECS,0.0,2,1,1618300,0,1,0.5,17,19,at_bid,6500
621700,,,VEV_4000,XIRECS,1245.0,3,1,1621700,1224,1245,1234.5,7,7,at_ask,4000
622800,,,VEV_4000,XIRECS,1227.0,1,1,1622800,1227,1248,1237.5,10,10,at_bid,4000
624400,,,VEV_5200,XIRECS,88.0,2,1,1624400,88,90,89.0,8,10,at_bid,5200
624400,,,VEV_5300,XIRECS,42.0,2,1,1624400,42,44,43.0,18,20,at_bid,5300
624400,,,VEV_5400,XIRECS,13.0,2,1,1624400,13,14,13.5,18,20,at_bid,5400
624400,,,VEV_5500,XIRECS,5.0,2,1,1624400,5,6,5.5,18,20,at_bid,5500
624400,,,VEV_6000,XIRECS,0.0,2,1,1624400,0,1,0.5,18,20,at_bid,6000
624400,,,VEV_6500,XIRECS,0.0,2,1,1624400,0,1,0.5,17,19,at_bid,6500
631500,,,VEV_4000,XIRECS,1230.0,3,1,1631500,1210,1230,1220.0,15,15,at_ask,4000
631700,,,VEV_5400,XIRECS,10.0,3,1,1631700,10,11,10.5,22,25,at_bid,5400
631700,,,VEV_6000,XIRECS,0.0,3,1,1631700,0,1,0.5,22,25,at_bid,6000
631700,,,VEV_6500,XIRECS,0.0,3,1,1631700,0,1,0.5,12,15,at_bid,6500
636100,,,VEV_5200,XIRECS,79.0,4,1,1636100,79,81,80.0,8,24,at_bid,5200
636100,,,VEV_5300,XIRECS,37.0,4,1,1636100,37,39,38.0,19,23,at_bid,5300
636100,,,VEV_5500,XIRECS,4.0,4,1,1636100,4,5,4.5,19,23,at_bid,5500
636100,,,VEV_6000,XIRECS,0.0,4,1,1636100,0,1,0.5,19,23,at_bid,6000
636100,,,VEV_6500,XIRECS,0.0,4,1,1636100,0,1,0.5,7,11,at_bid,6500
642100,,,VEV_5200,XIRECS,74.0,4,1,1642100,74,76,75.0,2,19,at_bid,5200
642100,,,VEV_5300,XIRECS,34.0,4,1,1642100,34,36,35.0,13,17,at_bid,5300
642100,,,VEV_5400,XIRECS,9.0,4,1,1642100,9,10,9.5,13,17,at_bid,5400
642100,,,VEV_5500,XIRECS,3.0,4,1,1642100,3,4,3.5,13,17,at_bid,5500
642100,,,VEV_6000,XIRECS,0.0,4,1,1642100,0,1,0.5,13,17,at_bid,6000
642100,,,VEV_6500,XIRECS,0.0,4,1,1642100,0,1,0.5,13,17,at_bid,6500
645000,,,VEV_4000,XIRECS,1218.0,3,1,1645000,1198,1218,1208.0,8,8,at_ask,4000
647200,,,VEV_4000,XIRECS,1196.0,3,1,1647200,1196,1216,1206.0,15,15,at_bid,4000
654200,,,VEV_5400,XIRECS,8.0,2,1,1654200,8,9,8.5,20,22,at_bid,5400
654200,,,VEV_5500,XIRECS,3.0,2,1,1654200,3,4,3.5,20,22,at_bid,5500
654200,,,VEV_6000,XIRECS,0.0,2,1,1654200,0,1,0.5,20,22,at_bid,6000
654200,,,VEV_6500,XIRECS,0.0,2,1,1654200,0,1,0.5,15,17,at_bid,6500
671200,,,VEV_4000,XIRECS,1209.0,3,1,1671200,1209,1229,1219.0,11,11,at_bid,4000
674000,,,VEV_5300,XIRECS,37.0,3,1,1674000,37,39,38.0,22,25,at_bid,5300
674000,,,VEV_5400,XIRECS,10.0,3,1,1674000,10,11,10.5,22,25,at_bid,5400
674000,,,VEV_5500,XIRECS,4.0,3,1,1674000,4,5,4.5,22,25,at_bid,5500
674000,,,VEV_6000,XIRECS,0.0,3,1,1674000,0,1,0.5,22,25,at_bid,6000
674000,,,VEV_6500,XIRECS,0.0,3,1,1674000,0,1,0.5,17,20,at_bid,6500
675700,,,VEV_4000,XIRECS,1218.0,1,1,1675700,1218,1238,1228.0,8,8,at_bid,4000
680600,,,VEV_4000,XIRECS,1212.0,3,1,1680600,1212,1232,1222.0,15,15,at_bid,4000
682600,,,VEV_4000,XIRECS,1214.0,1,1,1682600,1214,1235,1224.5,10,10,at_bid,4000
684000,,,VEV_5400,XIRECS,11.0,5,1,1684000,11,12,11.5,15,20,at_bid,5400
684000,,,VEV_5500,XIRECS,4.0,5,1,1684000,4,5,4.5,15,20,at_bid,5500
684000,,,VEV_6000,XIRECS,0.0,5,1,1684000,0,1,0.5,15,20,at_bid,6000
684000,,,VEV_6500,XIRECS,0.0,5,1,1684000,0,1,0.5,13,18,at_bid,6500
688900,,,VEV_4000,XIRECS,1226.0,2,1,1688900,1226,1247,1236.5,10,10,at_bid,4000
696000,,,VEV_4000,XIRECS,1227.0,3,1,1696000,1227,1248,1237.5,13,13,at_bid,4000
701200,,,VEV_5400,XIRECS,13.0,2,1,1701200,13,14,13.5,14,16,at_bid,5400
701200,,,VEV_5500,XIRECS,5.0,2,1,1701200,5,6,5.5,14,16,at_bid,5500
701200,,,VEV_6000,XIRECS,0.0,2,1,1701200,0,1,0.5,14,16,at_bid,6000
701200,,,VEV_6500,XIRECS,0.0,2,1,1701200,0,1,0.5,12,14,at_bid,6500
703200,,,VEV_5400,XIRECS,14.0,5,1,1703200,14,15,14.5,17,22,at_bid,5400
703200,,,VEV_5500,XIRECS,6.0,5,1,1703200,6,7,6.5,17,22,at_bid,5500
703200,,,VEV_6000,XIRECS,0.0,5,1,1703200,0,1,0.5,17,22,at_bid,6000
703200,,,VEV_6500,XIRECS,0.0,5,1,1703200,0,1,0.5,11,16,at_bid,6500
710500,,,VEV_5300,XIRECS,49.0,5,1,1710500,49,51,50.0,1,19,at_bid,5300
710500,,,VEV_5400,XIRECS,15.0,5,1,1710500,15,16,15.5,14,19,at_bid,5400
710500,,,VEV_5500,XIRECS,6.0,5,1,1710500,6,7,6.5,14,19,at_bid,5500
710500,,,VEV_6000,XIRECS,0.0,5,1,1710500,0,1,0.5,14,19,at_bid,6000
710500,,,VEV_6500,XIRECS,0.0,5,1,1710500,0,1,0.5,14,19,at_bid,6500
715000,,,VEV_5400,XIRECS,18.0,5,1,1715000,18,19,18.5,24,29,at_bid,5400
715000,,,VEV_5500,XIRECS,7.0,5,1,1715000,7,8,7.5,24,29,at_bid,5500
715000,,,VEV_6000,XIRECS,0.0,5,1,1715000,0,1,0.5,24,29,at_bid,6000
715000,,,VEV_6500,XIRECS,0.0,5,1,1715000,0,1,0.5,11,16,at_bid,6500
719600,,,VEV_4000,XIRECS,1254.0,2,1,1719600,1254,1275,1264.5,9,9,at_bid,4000
720500,,,VEV_5300,XIRECS,53.0,2,1,1720500,53,55,54.0,3,21,at_bid,5300
720500,,,VEV_5400,XIRECS,17.0,2,1,1720500,17,18,17.5,19,21,at_bid,5400
720500,,,VEV_5500,XIRECS,7.0,2,1,1720500,7,8,7.5,19,21,at_bid,5500
720500,,,VEV_6000,XIRECS,0.0,2,1,1720500,0,1,0.5,19,21,at_bid,6000
720500,,,VEV_6500,XIRECS,0.0,2,1,1720500,0,1,0.5,17,19,at_bid,6500
721900,,,VEV_4000,XIRECS,1253.0,3,1,1721900,1253,1275,1264.0,10,10,at_bid,4000
725000,,,VEV_5300,XIRECS,53.0,4,1,1725000,53,55,54.0,21,25,at_bid,5300
725000,,,VEV_5400,XIRECS,17.0,4,1,1725000,17,19,18.0,21,25,at_bid,5400
725000,,,VEV_5500,XIRECS,7.0,4,1,1725000,7,8,7.5,21,25,at_bid,5500
725000,,,VEV_6000,XIRECS,0.0,4,1,1725000,0,1,0.5,21,25,at_bid,6000
725000,,,VEV_6500,XIRECS,0.0,4,1,1725000,0,1,0.5,12,16,at_bid,6500
735100,,,VEV_5400,XIRECS,21.0,4,1,1735100,21,22,21.5,5,20,at_bid,5400
735100,,,VEV_5500,XIRECS,9.0,4,1,1735100,9,10,9.5,16,20,at_bid,5500
735100,,,VEV_6000,XIRECS,0.0,4,1,1735100,0,1,0.5,16,20,at_bid,6000
735100,,,VEV_6500,XIRECS,0.0,4,1,1735100,0,1,0.5,12,16,at_bid,6500
738100,,,VEV_4000,XIRECS,1282.0,2,1,1738100,1261,1282,1271.5,14,14,at_ask,4000
741900,,,VEV_5400,XIRECS,17.0,4,1,1741900,17,19,18.0,13,17,at_bid,5400
741900,,,VEV_5500,XIRECS,7.0,4,1,1741900,7,8,7.5,13,17,at_bid,5500
741900,,,VEV_6000,XIRECS,0.0,4,1,1741900,0,1,0.5,13,17,at_bid,6000
741900,,,VEV_6500,XIRECS,0.0,4,1,1741900,0,1,0.5,10,14,at_bid,6500
743600,,,VEV_4000,XIRECS,1259.0,3,1,1743600,1259,1280,1269.5,13,13,at_bid,4000
743800,,,VEV_4000,XIRECS,1279.0,3,1,1743800,1258,1279,1268.5,13,13,at_ask,4000
746300,,,VEV_5400,XIRECS,20.0,4,1,1746300,20,21,20.5,3,27,at_bid,5400
746300,,,VEV_5500,XIRECS,8.0,4,1,1746300,8,9,8.5,23,27,at_bid,5500
746300,,,VEV_6000,XIRECS,0.0,4,1,1746300,0,1,0.5,23,27,at_bid,6000
746300,,,VEV_6500,XIRECS,0.0,4,1,1746300,0,1,0.5,9,13,at_bid,6500
747400,,,VEV_4000,XIRECS,1264.0,3,1,1747400,1264,1285,1274.5,14,14,at_bid,4000
747700,,,VEV_4000,XIRECS,1261.0,3,1,1747700,1261,1282,1271.5,14,14,at_bid,4000
753400,,,VEV_4000,XIRECS,1253.0,3,1,1753400,1253,1275,1264.0,11,11,at_bid,4000
754200,,,VEV_5400,XIRECS,16.0,3,1,1754200,16,17,16.5,21,24,at_bid,5400
754200,,,VEV_5500,XIRECS,6.0,3,1,1754200,6,8,7.0,21,24,at_bid,5500
754200,,,VEV_6000,XIRECS,0.0,3,1,1754200,0,1,0.5,21,24,at_bid,6000
754200,,,VEV_6500,XIRECS,0.0,3,1,1754200,0,1,0.5,10,13,at_bid,6500
756300,,,VEV_4000,XIRECS,1276.0,2,1,1756300,1255,1276,1265.5,12,12,at_ask,4000
760000,,,VEV_5400,XIRECS,19.0,2,1,1760000,19,21,20.0,26,28,at_bid,5400
760000,,,VEV_5500,XIRECS,8.0,2,1,1760000,8,9,8.5,26,28,at_bid,5500
760000,,,VEV_6000,XIRECS,0.0,2,1,1760000,0,1,0.5,26,28,at_bid,6000
760000,,,VEV_6500,XIRECS,0.0,2,1,1760000,0,1,0.5,9,11,at_bid,6500
762700,,,VEV_4000,XIRECS,1261.0,2,1,1762700,1261,1283,1272.0,8,8,at_bid,4000
764300,,,VEV_4000,XIRECS,1258.0,2,1,1764300,1258,1280,1269.0,7,7,at_bid,4000
772000,,,VEV_4000,XIRECS,1273.0,3,1,1772000,1252,1273,1262.5,11,11,at_ask,4000
775300,,,VEV_4000,XIRECS,1250.0,1,1,1775300,1250,1271,1260.5,11,11,at_bid,4000
783300,,,VEV_4000,XIRECS,1249.0,3,1,1783300,1249,1270,1259.5,10,10,at_bid,4000
785800,,,VEV_5400,XIRECS,15.0,3,1,1785800,15,16,15.5,17,20,at_bid,5400
785800,,,VEV_5500,XIRECS,6.0,3,1,1785800,6,7,6.5,17,20,at_bid,5500
785800,,,VEV_6000,XIRECS,0.0,3,1,1785800,0,1,0.5,17,20,at_bid,6000
785800,,,VEV_6500,XIRECS,0.0,3,1,1785800,0,1,0.5,11,14,at_bid,6500
786900,,,VEV_4000,XIRECS,1250.0,1,1,1786900,1250,1271,1260.5,7,7,at_bid,4000
789200,,,VEV_4000,XIRECS,1250.0,3,1,1789200,1250,1272,1261.0,8,8,at_bid,4000
798100,,,VEV_5400,XIRECS,15.0,4,1,1798100,15,16,15.5,17,21,at_bid,5400
798100,,,VEV_5500,XIRECS,6.0,4,1,1798100,6,7,6.5,17,21,at_bid,5500
798100,,,VEV_6000,XIRECS,0.0,4,1,1798100,0,1,0.5,17,21,at_bid,6000
798100,,,VEV_6500,XIRECS,0.0,4,1,1798100,0,1,0.5,15,19,at_bid,6500
800400,,,VEV_5300,XIRECS,45.0,3,1,1800400,45,47,46.0,24,27,at_bid,5300
800400,,,VEV_5500,XIRECS,5.0,3,1,1800400,5,6,5.5,24,27,at_bid,5500
800400,,,VEV_6000,XIRECS,0.0,3,1,1800400,0,1,0.5,24,27,at_bid,6000
800400,,,VEV_6500,XIRECS,0.0,3,1,1800400,0,1,0.5,12,15,at_bid,6500
801000,,,VEV_4000,XIRECS,1259.0,2,1,1801000,1238,1259,1248.5,14,14,at_ask,4000
801800,,,VEV_5400,XIRECS,13.0,2,1,1801800,13,14,13.5,19,7,at_bid,5400
801800,,,VEV_5500,XIRECS,5.0,2,1,1801800,5,6,5.5,19,21,at_bid,5500
801800,,,VEV_6000,XIRECS,0.0,2,1,1801800,0,1,0.5,19,21,at_bid,6000
801800,,,VEV_6500,XIRECS,0.0,2,1,1801800,0,1,0.5,16,18,at_bid,6500
804900,,,VEV_4000,XIRECS,1230.0,1,1,1804900,1230,1250,1240.0,11,11,at_bid,4000
807800,,,VEV_5300,XIRECS,45.0,3,1,1807800,45,47,46.0,16,19,at_bid,5300
807800,,,VEV_5400,XIRECS,13.0,3,1,1807800,13,15,14.0,16,19,at_bid,5400
807800,,,VEV_5500,XIRECS,5.0,3,1,1807800,5,6,5.5,16,19,at_bid,5500
807800,,,VEV_6000,XIRECS,0.0,3,1,1807800,0,1,0.5,16,19,at_bid,6000
807800,,,VEV_6500,XIRECS,0.0,3,1,1807800,0,1,0.5,12,15,at_bid,6500
812600,,,VEV_5300,XIRECS,40.0,4,1,1812600,40,42,41.0,18,22,at_bid,5300
812600,,,VEV_5400,XIRECS,11.0,4,1,1812600,11,12,11.5,18,22,at_bid,5400
812600,,,VEV_5500,XIRECS,4.0,4,1,1812600,4,5,4.5,18,22,at_bid,5500
812600,,,VEV_6000,XIRECS,0.0,4,1,1812600,0,1,0.5,18,22,at_bid,6000
812600,,,VEV_6500,XIRECS,0.0,4,1,1812600,0,1,0.5,13,17,at_bid,6500
813000,,,VEV_5500,XIRECS,4.0,3,1,1813000,4,5,4.5,18,21,at_bid,5500
813000,,,VEV_6000,XIRECS,0.0,3,1,1813000,0,1,0.5,18,21,at_bid,6000
813000,,,VEV_6500,XIRECS,0.0,3,1,1813000,0,1,0.5,12,15,at_bid,6500
821300,,,VEV_4000,XIRECS,1233.0,2,1,1821300,1233,1254,1243.5,9,9,at_bid,4000
824800,,,VEV_5500,XIRECS,5.0,5,1,1824800,5,6,5.5,11,16,at_bid,5500
824800,,,VEV_6000,XIRECS,0.0,5,1,1824800,0,1,0.5,11,16,at_bid,6000
824800,,,VEV_6500,XIRECS,0.0,5,1,1824800,0,1,0.5,14,19,at_bid,6500
848200,,,VEV_4000,XIRECS,1272.0,2,1,1848200,1251,1272,1261.5,8,8,at_ask,4000
848900,,,VEV_5300,XIRECS,51.0,5,1,1848900,51,53,52.0,2,26,at_bid,5300
848900,,,VEV_5500,XIRECS,7.0,5,1,1848900,7,8,7.5,2,26,at_bid,5500
848900,,,VEV_6000,XIRECS,0.0,5,1,1848900,0,1,0.5,21,26,at_bid,6000
848900,,,VEV_6500,XIRECS,0.0,5,1,1848900,0,1,0.5,7,12,at_bid,6500
849200,,,VEV_4000,XIRECS,1256.0,2,1,1849200,1256,1277,1266.5,15,15,at_bid,4000
851200,,,VEV_5400,XIRECS,16.0,3,1,1851200,16,17,16.5,19,22,at_bid,5400
851200,,,VEV_5500,XIRECS,6.0,3,1,1851200,6,7,6.5,19,22,at_bid,5500
851200,,,VEV_6000,XIRECS,0.0,3,1,1851200,0,1,0.5,19,22,at_bid,6000
851200,,,VEV_6500,XIRECS,0.0,3,1,1851200,0,1,0.5,11,14,at_bid,6500
855500,,,VEV_4000,XIRECS,1264.0,3,1,1855500,1264,1285,1274.5,9,9,at_bid,4000
865400,,,VEV_5400,XIRECS,14.0,5,1,1865400,14,16,15.0,17,22,at_bid,5400
865400,,,VEV_5500,XIRECS,6.0,5,1,1865400,6,7,6.5,17,22,at_bid,5500
865400,,,VEV_6000,XIRECS,0.0,5,1,1865400,0,1,0.5,17,22,at_bid,6000
865400,,,VEV_6500,XIRECS,0.0,5,1,1865400,0,1,0.5,13,18,at_bid,6500
867800,,,VEV_4000,XIRECS,1261.0,2,1,1867800,1240,1261,1250.5,9,9,at_ask,4000
868800,,,VEV_5500,XIRECS,5.0,2,1,1868800,5,6,5.5,19,21,at_bid,5500
868800,,,VEV_6000,XIRECS,0.0,2,1,1868800,0,1,0.5,19,21,at_bid,6000
868800,,,VEV_6500,XIRECS,0.0,2,1,1868800,0,1,0.5,18,20,at_bid,6500
870100,,,VEV_4000,XIRECS,1236.0,3,1,1870100,1236,1257,1246.5,14,14,at_bid,4000
870200,,,VEV_4000,XIRECS,1257.0,3,1,1870200,1236,1257,1246.5,12,12,at_ask,4000
881400,,,VEV_4000,XIRECS,1229.0,1,1,1881400,1229,1250,1239.5,8,8,at_bid,4000
886300,,,VEV_4000,XIRECS,1246.0,3,1,1886300,1246,1267,1256.5,11,11,at_bid,4000
888300,,,VEV_4000,XIRECS,1261.0,2,1,1888300,1240,1261,1250.5,13,13,at_ask,4000
900800,,,VEV_4000,XIRECS,1261.0,3,1,1900800,1240,1261,1250.5,13,13,at_ask,4000
901100,,,VEV_5400,XIRECS,14.0,4,1,1901100,14,15,14.5,19,23,at_bid,5400
901100,,,VEV_5500,XIRECS,5.0,4,1,1901100,5,6,5.5,19,23,at_bid,5500
901100,,,VEV_6000,XIRECS,0.0,4,1,1901100,0,1,0.5,19,23,at_bid,6000
901100,,,VEV_6500,XIRECS,0.0,4,1,1901100,0,1,0.5,11,15,at_bid,6500
901600,,,VEV_4000,XIRECS,1264.0,1,1,1901600,1243,1264,1253.5,9,9,at_ask,4000
903400,,,VEV_4000,XIRECS,1271.0,1,1,1903400,1249,1271,1260.0,12,12,at_ask,4000
915200,,,VEV_4000,XIRECS,1253.0,2,1,1915200,1253,1275,1264.0,7,7,at_bid,4000
921000,,,VEV_5400,XIRECS,17.0,4,1,1921000,17,18,17.5,24,28,at_bid,5400
921000,,,VEV_5500,XIRECS,7.0,4,1,1921000,7,8,7.5,24,28,at_bid,5500
921000,,,VEV_6000,XIRECS,0.0,4,1,1921000,0,1,0.5,24,28,at_bid,6000
921000,,,VEV_6500,XIRECS,0.0,4,1,1921000,0,1,0.5,12,16,at_bid,6500
925400,,,VEV_4000,XIRECS,1264.0,3,1,1925400,1264,1285,1274.5,11,11,at_bid,4000
928400,,,VEV_5500,XIRECS,8.0,3,1,1928400,8,9,8.5,19,22,at_bid,5500
928400,,,VEV_6000,XIRECS,0.0,3,1,1928400,0,1,0.5,19,22,at_bid,6000
928400,,,VEV_6500,XIRECS,0.0,3,1,1928400,0,1,0.5,11,14,at_bid,6500
929100,,,VEV_4000,XIRECS,1289.0,2,1,1929100,1268,1289,1278.5,11,11,at_ask,4000
937300,,,VEV_5400,XIRECS,15.0,4,1,1937300,15,16,15.5,16,20,at_bid,5400
937300,,,VEV_5500,XIRECS,6.0,4,1,1937300,6,7,6.5,16,20,at_bid,5500
937300,,,VEV_6000,XIRECS,0.0,4,1,1937300,0,1,0.5,16,20,at_bid,6000
937300,,,VEV_6500,XIRECS,0.0,4,1,1937300,0,1,0.5,10,14,at_bid,6500
937700,,,VEV_4000,XIRECS,1249.0,3,1,1937700,1249,1271,1260.0,10,10,at_bid,4000
943100,,,VEV_5400,XIRECS,13.0,4,1,1943100,13,14,13.5,13,17,at_bid,5400
943100,,,VEV_5500,XIRECS,5.0,4,1,1943100,5,6,5.5,13,17,at_bid,5500
943100,,,VEV_6000,XIRECS,0.0,4,1,1943100,0,1,0.5,13,17,at_bid,6000
